#Gene_1	Gene_2	weight
znf611	znf790	0.95
znf611	znf8	0.95
znf611	znf808	0.95
znf611	znf81	0.95
znf611	znf812	0.95
znf611	znf813	0.95
znf611	znf816	0.95
znf611	znf829	0.95
znf611	znf83	0.95
znf611	znf835	0.95
znf611	znf836	0.95
znf611	znf837	0.95
znf611	znf840p	0.95
znf611	znf841	0.95
znf611	znf845	0.95
znf611	znf846	0.95
znf611	znf85	0.95
znf611	znf850	0.95
znf611	znf852	0.95
znf611	znf860	0.95
znf611	znf876p	0.95
znf611	znf879	0.95
znf611	znf880	0.95
znf611	znf883	0.95
znf611	znf888	0.95
znf611	znf891	0.95
znf611	znf90	0.95
znf611	znf91	0.95
znf611	znf92	0.95
znf611	znf93	0.95
znf611	znf98	0.95
znf611	znf99	0.95
znf611	zscan2	0.95
znf616	znf619	0.95
znf616	znf620	0.53
znf616	znf621	0.95
znf616	znf623	0.95
znf616	znf624	0.95
znf616	znf626	0.95
znf616	znf628	0.95
znf616	znf629	0.95
znf616	znf648	0.95
znf616	znf658	0.95
znf616	znf658b	0.95
znf616	znf66	0.95
znf616	znf660	0.95
znf616	znf664	0.95
znf616	znf665	0.95
znf616	znf667	0.95
znf616	znf668	0.53
znf616	znf672	0.95
znf616	znf675	0.95
znf616	znf676	0.95
znf616	znf677	0.95
znf616	znf678	0.95
znf616	znf679	0.95
znf616	znf680	0.95
znf616	znf681	0.95
znf616	znf682	0.95
znf616	znf695	0.95
znf616	znf696	0.95
znf616	znf699	0.95
znf616	znf7	0.95
znf616	znf70	0.95
znf616	znf701	0.95
znf616	znf702p	0.95
znf616	znf708	0.95
znf616	znf71	0.95
znf616	znf713	0.95
znf616	znf714	0.95
znf616	znf716	0.95
znf616	znf718	0.95
znf616	znf721	0.95
znf616	znf724p	0.95
znf616	znf726	0.95
znf616	znf727	0.53
znf616	znf728	0.95
znf616	znf729	0.95
znf616	znf730	0.95
znf616	znf732	0.95
znf616	znf735	0.95
znf616	znf736	0.95
znf616	znf737	0.95
znf616	znf74	0.53
znf616	znf761	0.95
znf616	znf765	0.95
znf616	znf766	0.95
znf616	znf768	0.95
znf616	znf774	0.95
znf616	znf778	0.95
znf616	znf780a	0.95
znf616	znf780b	0.95
znf616	znf786	0.95
znf616	znf789	0.53
znf616	znf790	0.95
znf616	znf8	0.95
znf616	znf808	0.95
znf616	znf81	0.95
znf616	znf812	0.95
znf616	znf813	0.95
znf616	znf816	0.95
znf616	znf829	0.95
znf616	znf83	0.95
znf616	znf835	0.95
znf616	znf836	0.95
znf616	znf837	0.95
znf616	znf840p	0.95
znf616	znf841	0.95
znf616	znf845	0.95
znf616	znf846	0.95
znf616	znf85	0.95
znf616	znf850	0.95
znf616	znf852	0.95
znf616	znf860	0.95
znf616	znf876p	0.95
znf616	znf879	0.95
znf616	znf880	0.95
znf616	znf883	0.95
znf616	znf888	0.95
znf616	znf891	0.95
znf616	znf90	0.95
znf616	znf91	0.95
znf616	znf92	0.95
znf616	znf93	0.95
znf616	znf98	0.95
znf616	znf99	0.95
znf616	zscan2	0.95
znf619	znf620	0.53
znf619	znf621	0.95
znf619	znf623	0.95
znf619	znf624	0.95
znf619	znf626	0.95
znf619	znf628	0.95
znf619	znf629	0.95
znf619	znf648	0.95
znf619	znf658	0.95
znf619	znf658b	0.95
znf619	znf66	0.95
znf619	znf660	0.95
znf619	znf664	0.95
znf619	znf665	0.95
znf619	znf667	0.95
znf619	znf668	0.53
znf619	znf672	0.95
znf619	znf675	0.95
znf619	znf676	0.95
znf619	znf677	0.95
znf619	znf678	0.95
znf619	znf679	0.95
znf619	znf680	0.95
znf619	znf681	0.95
znf619	znf682	0.95
znf619	znf695	0.95
znf619	znf696	0.95
znf619	znf699	0.95
znf619	znf7	0.95
znf619	znf70	0.95
znf619	znf701	0.95
znf619	znf702p	0.95
znf619	znf708	0.95
znf619	znf71	0.95
znf619	znf713	0.95
znf619	znf714	0.95
znf619	znf716	0.95
znf619	znf718	0.95
znf619	znf721	0.95
znf619	znf724p	0.95
znf619	znf726	0.95
znf619	znf727	0.53
znf619	znf728	0.95
znf619	znf729	0.95
znf619	znf730	0.95
znf619	znf732	0.95
znf619	znf735	0.95
znf619	znf736	0.95
znf619	znf737	0.95
znf619	znf74	0.53
znf619	znf761	0.95
znf619	znf765	0.95
znf619	znf766	0.95
znf619	znf768	0.95
znf619	znf774	0.95
znf619	znf778	0.95
znf619	znf780a	0.95
znf619	znf780b	0.95
znf619	znf786	0.95
znf619	znf789	0.53
znf619	znf790	0.95
znf619	znf8	0.95
znf619	znf808	0.95
znf619	znf81	0.95
znf619	znf812	0.95
znf619	znf813	0.95
znf619	znf816	0.95
znf619	znf829	0.95
znf619	znf83	0.95
znf619	znf835	0.95
znf619	znf836	0.95
znf619	znf837	0.95
znf619	znf840p	0.95
znf619	znf841	0.95
znf619	znf845	0.95
znf619	znf846	0.95
znf619	znf85	0.95
znf619	znf850	0.95
znf619	znf852	0.95
znf619	znf860	0.95
znf619	znf876p	0.95
znf619	znf879	0.95
znf619	znf880	0.95
znf619	znf883	0.95
znf619	znf888	0.95
znf619	znf891	0.95
znf619	znf90	0.95
znf619	znf91	0.95
znf619	znf92	0.95
znf619	znf93	0.95
znf619	znf98	0.95
znf619	znf99	0.95
znf619	zscan2	0.95
znf620	znf621	0.53
znf620	znf623	0.53
znf620	znf624	0.53
znf620	znf626	0.53
znf620	znf628	0.53
znf620	znf629	0.53
znf620	znf648	0.53
znf620	znf658	0.53
znf620	znf658b	0.53
znf620	znf66	0.53
znf620	znf660	0.53
znf620	znf664	0.53
znf620	znf665	0.53
znf620	znf667	0.53
znf620	znf668	0.53
znf620	znf672	0.53
znf620	znf675	0.53
znf620	znf676	0.53
znf620	znf677	0.53
znf620	znf678	0.53
znf620	znf679	0.53
znf620	znf680	0.53
znf620	znf681	0.53
znf620	znf682	0.53
znf620	znf695	0.53
znf620	znf696	0.53
znf620	znf699	0.53
znf620	znf7	0.53
znf620	znf70	0.53
znf620	znf701	0.53
znf620	znf702p	0.53
znf620	znf708	0.53
znf620	znf71	0.53
znf620	znf713	0.53
znf620	znf714	0.53
znf620	znf716	0.53
znf620	znf718	0.53
znf620	znf721	0.53
znf620	znf724p	0.53
znf620	znf726	0.53
znf620	znf727	0.53
znf620	znf728	0.53
znf620	znf729	0.53
znf620	znf730	0.53
znf620	znf732	0.53
znf620	znf735	0.53
znf620	znf736	0.53
znf620	znf737	0.53
znf620	znf74	0.53
znf620	znf761	0.53
znf620	znf765	0.53
znf620	znf766	0.53
znf620	znf768	0.53
znf620	znf774	0.53
znf620	znf778	0.53
znf620	znf780a	0.53
znf620	znf780b	0.53
znf620	znf786	0.53
znf620	znf789	0.53
znf620	znf790	0.53
znf620	znf8	0.53
znf620	znf808	0.53
znf620	znf81	0.53
znf620	znf812	0.53
znf620	znf813	0.53
znf620	znf816	0.53
znf620	znf829	0.53
znf620	znf83	0.53
znf620	znf835	0.53
znf620	znf836	0.53
znf620	znf837	0.53
znf620	znf840p	0.53
znf620	znf841	0.53
znf620	znf845	0.53
znf620	znf846	0.53
znf620	znf85	0.53
znf620	znf850	0.53
znf620	znf852	0.53
znf620	znf860	0.53
znf620	znf876p	0.53
znf620	znf879	0.53
znf620	znf880	0.53
znf620	znf883	0.53
znf620	znf888	0.53
znf620	znf891	0.53
znf620	znf90	0.53
znf620	znf91	0.53
znf620	znf92	0.53
znf620	znf93	0.53
znf620	znf98	0.53
znf620	znf99	0.53
znf620	zscan2	0.53
znf621	znf623	0.95
znf621	znf624	0.95
znf621	znf626	0.95
znf621	znf628	0.95
znf621	znf629	0.95
znf621	znf648	0.95
znf621	znf658	0.95
znf621	znf658b	0.95
znf621	znf66	0.95
znf621	znf660	0.95
znf621	znf664	0.95
znf621	znf665	0.95
znf621	znf667	0.95
znf621	znf668	0.53
znf621	znf672	0.95
znf621	znf675	0.95
znf621	znf676	0.95
znf621	znf677	0.95
znf621	znf678	0.95
znf621	znf679	0.95
znf621	znf680	0.95
znf621	znf681	0.95
znf621	znf682	0.95
znf621	znf695	0.95
znf621	znf696	0.95
znf621	znf699	0.95
znf621	znf7	0.95
znf621	znf70	0.95
znf621	znf701	0.95
znf621	znf702p	0.95
znf621	znf708	0.95
znf621	znf71	0.95
znf621	znf713	0.95
znf621	znf714	0.95
znf621	znf716	0.95
znf621	znf718	0.95
znf621	znf721	0.95
znf621	znf724p	0.95
znf621	znf726	0.95
znf621	znf727	0.53
znf621	znf728	0.95
znf621	znf729	0.95
znf621	znf730	0.95
znf621	znf732	0.95
znf621	znf735	0.95
znf621	znf736	0.95
znf621	znf737	0.95
znf621	znf74	0.53
znf621	znf761	0.95
znf621	znf765	0.95
znf621	znf766	0.95
znf621	znf768	0.95
znf621	znf774	0.95
znf621	znf778	0.95
znf621	znf780a	0.95
znf621	znf780b	0.95
znf621	znf786	0.95
znf621	znf789	0.53
znf621	znf790	0.95
znf621	znf8	0.95
znf621	znf808	0.95
znf621	znf81	0.95
znf621	znf812	0.95
znf621	znf813	0.95
znf621	znf816	0.95
znf621	znf829	0.95
znf621	znf83	0.95
znf621	znf835	0.95
znf621	znf836	0.95
znf621	znf837	0.95
znf621	znf840p	0.95
znf621	znf841	0.95
znf621	znf845	0.95
znf621	znf846	0.95
znf621	znf85	0.95
znf621	znf850	0.95
znf621	znf852	0.95
znf621	znf860	0.95
znf621	znf876p	0.95
znf621	znf879	0.95
znf621	znf880	0.95
znf621	znf883	0.95
znf621	znf888	0.95
znf621	znf891	0.95
znf621	znf90	0.95
znf621	znf91	0.95
znf621	znf92	0.95
znf621	znf93	0.95
znf621	znf98	0.95
znf621	znf99	0.95
znf621	zscan2	0.95
znf623	znf624	0.95
znf623	znf626	0.95
znf623	znf628	0.95
znf623	znf629	0.95
znf623	znf648	0.95
znf623	znf658	0.95
znf623	znf658b	0.95
znf623	znf66	0.95
znf623	znf660	0.95
znf623	znf664	0.95
znf623	znf665	0.95
znf623	znf667	0.95
znf623	znf668	0.53
znf623	znf672	0.95
znf623	znf675	0.95
znf623	znf676	0.95
znf623	znf677	0.95
znf623	znf678	0.95
znf623	znf679	0.95
znf623	znf680	0.95
znf623	znf681	0.95
znf623	znf682	0.95
znf623	znf695	0.95
znf623	znf696	0.95
znf623	znf699	0.95
znf623	znf7	0.95
znf623	znf70	0.95
znf623	znf701	0.95
znf623	znf702p	0.95
znf623	znf708	0.95
znf623	znf71	0.95
znf623	znf713	0.95
znf623	znf714	0.95
znf623	znf716	0.95
znf623	znf718	0.95
znf623	znf721	0.95
znf623	znf724p	0.95
znf623	znf726	0.95
znf623	znf727	0.53
znf623	znf728	0.95
znf623	znf729	0.95
znf623	znf730	0.95
znf623	znf732	0.95
znf623	znf735	0.95
znf623	znf736	0.95
znf623	znf737	0.95
znf623	znf74	0.53
znf623	znf761	0.95
znf623	znf765	0.95
znf623	znf766	0.95
znf623	znf768	0.95
znf623	znf774	0.95
znf623	znf778	0.95
znf623	znf780a	0.95
znf623	znf780b	0.95
znf623	znf786	0.95
znf623	znf789	0.53
znf623	znf790	0.95
znf623	znf8	0.95
znf623	znf808	0.95
znf623	znf81	0.95
znf623	znf812	0.95
znf623	znf813	0.95
znf623	znf816	0.95
znf623	znf829	0.95
znf623	znf83	0.95
znf623	znf835	0.95
znf623	znf836	0.95
znf623	znf837	0.95
znf623	znf840p	0.95
znf623	znf841	0.95
znf623	znf845	0.95
znf623	znf846	0.95
znf623	znf85	0.95
znf623	znf850	0.95
znf623	znf852	0.95
znf623	znf860	0.95
znf623	znf876p	0.95
znf623	znf879	0.95
znf623	znf880	0.95
znf623	znf883	0.95
znf623	znf888	0.95
znf623	znf891	0.95
znf623	znf90	0.95
znf623	znf91	0.95
znf623	znf92	0.95
znf623	znf93	0.95
znf623	znf98	0.95
znf623	znf99	0.95
znf623	zscan2	0.95
znf624	znf626	0.95
znf624	znf628	0.95
znf624	znf629	0.95
znf624	znf648	0.95
znf624	znf658	0.95
znf624	znf658b	0.95
znf624	znf66	0.95
znf624	znf660	0.95
znf624	znf664	0.95
znf624	znf665	0.95
znf624	znf667	0.95
znf624	znf668	0.53
znf624	znf672	0.95
znf624	znf675	0.95
znf624	znf676	0.95
znf624	znf677	0.95
znf624	znf678	0.95
znf624	znf679	0.95
znf624	znf680	0.95
znf624	znf681	0.95
znf624	znf682	0.95
znf624	znf695	0.95
znf624	znf696	0.95
znf624	znf699	0.95
znf624	znf7	0.95
znf624	znf70	0.95
znf624	znf701	0.95
znf624	znf702p	0.95
znf624	znf708	0.95
znf624	znf71	0.95
znf624	znf713	0.95
znf624	znf714	0.95
znf624	znf716	0.95
znf624	znf718	0.95
znf624	znf721	0.95
znf624	znf724p	0.95
znf624	znf726	0.95
znf624	znf727	0.53
znf624	znf728	0.95
znf624	znf729	0.95
znf624	znf730	0.95
znf624	znf732	0.95
znf624	znf735	0.95
znf624	znf736	0.95
znf624	znf737	0.95
znf624	znf74	0.53
znf624	znf761	0.95
znf624	znf765	0.95
znf624	znf766	0.95
znf624	znf768	0.95
znf624	znf774	0.95
znf624	znf778	0.95
znf624	znf780a	0.95
znf624	znf780b	0.95
znf624	znf786	0.95
znf624	znf789	0.53
znf624	znf790	0.95
znf624	znf8	0.95
znf624	znf808	0.95
znf624	znf81	0.95
znf624	znf812	0.95
znf624	znf813	0.95
znf624	znf816	0.95
znf624	znf829	0.95
znf624	znf83	0.95
znf624	znf835	0.95
znf624	znf836	0.95
znf624	znf837	0.95
znf624	znf840p	0.95
znf624	znf841	0.95
znf624	znf845	0.95
znf624	znf846	0.95
znf624	znf85	0.95
znf624	znf850	0.95
znf624	znf852	0.95
znf624	znf860	0.95
znf624	znf876p	0.95
znf624	znf879	0.95
znf624	znf880	0.95
znf624	znf883	0.95
znf624	znf888	0.95
znf624	znf891	0.95
znf624	znf90	0.95
znf624	znf91	0.95
znf624	znf92	0.95
znf624	znf93	0.95
znf624	znf98	0.95
znf624	znf99	0.95
znf624	zscan2	0.95
znf626	znf628	0.95
znf626	znf629	0.95
znf626	znf648	0.95
znf626	znf658	0.95
znf626	znf658b	0.95
znf626	znf66	0.95
znf626	znf660	0.95
znf626	znf664	0.95
znf626	znf665	0.95
znf626	znf667	0.95
znf626	znf668	0.53
znf626	znf672	0.95
znf626	znf675	0.95
znf626	znf676	0.95
znf626	znf677	0.95
znf626	znf678	0.95
znf626	znf679	0.95
znf626	znf680	0.95
znf626	znf681	0.95
znf626	znf682	0.95
znf626	znf695	0.95
znf626	znf696	0.95
znf626	znf699	0.95
znf626	znf7	0.95
znf626	znf70	0.95
znf626	znf701	0.95
znf626	znf702p	0.95
znf626	znf708	0.95
znf626	znf71	0.95
znf626	znf713	0.95
znf626	znf714	0.95
znf626	znf716	0.95
znf626	znf718	0.95
znf626	znf721	0.95
znf626	znf724p	0.95
znf626	znf726	0.95
znf626	znf727	0.53
znf626	znf728	0.95
znf626	znf729	0.95
znf626	znf730	0.95
znf626	znf732	0.95
znf626	znf735	0.95
znf626	znf736	0.95
znf626	znf737	0.95
znf626	znf74	0.53
znf626	znf761	0.95
znf626	znf765	0.95
znf626	znf766	0.95
znf626	znf768	0.95
znf626	znf774	0.95
znf626	znf778	0.95
znf626	znf780a	0.95
znf626	znf780b	0.95
znf626	znf786	0.95
znf626	znf789	0.53
znf626	znf790	0.95
znf626	znf8	0.95
znf626	znf808	0.95
znf626	znf81	0.95
znf626	znf812	0.95
znf626	znf813	0.95
znf626	znf816	0.95
znf626	znf829	0.95
znf626	znf83	0.95
znf626	znf835	0.95
znf626	znf836	0.95
znf626	znf837	0.95
znf626	znf840p	0.95
znf626	znf841	0.95
znf626	znf845	0.95
znf626	znf846	0.95
znf626	znf85	0.95
znf626	znf850	0.95
znf626	znf852	0.95
znf626	znf860	0.95
znf626	znf876p	0.95
znf626	znf879	0.95
znf626	znf880	0.95
znf626	znf883	0.95
znf626	znf888	0.95
znf626	znf891	0.95
znf626	znf90	0.95
znf626	znf91	0.95
znf626	znf92	0.95
znf626	znf93	0.95
znf626	znf98	0.95
znf626	znf99	0.95
znf626	zscan2	0.95
znf628	znf629	0.95
znf628	znf648	0.95
znf628	znf658	0.95
znf628	znf658b	0.95
znf628	znf66	0.95
znf628	znf660	0.95
znf628	znf664	0.95
znf628	znf665	0.95
znf628	znf667	0.95
znf628	znf668	0.53
znf628	znf672	0.95
znf628	znf675	0.95
znf628	znf676	0.95
znf628	znf677	0.95
znf628	znf678	0.95
znf628	znf679	0.95
znf628	znf680	0.95
znf628	znf681	0.95
znf628	znf682	0.95
znf628	znf695	0.95
znf628	znf696	0.95
znf628	znf699	0.95
znf628	znf7	0.95
znf628	znf70	0.95
znf628	znf701	0.95
znf628	znf702p	0.95
znf628	znf708	0.95
znf628	znf71	0.95
znf628	znf713	0.95
znf628	znf714	0.95
znf628	znf716	0.95
znf628	znf718	0.95
znf628	znf721	0.95
znf628	znf724p	0.95
znf628	znf726	0.95
znf628	znf727	0.53
znf628	znf728	0.95
znf628	znf729	0.95
znf628	znf730	0.95
znf628	znf732	0.95
znf628	znf735	0.95
znf628	znf736	0.95
znf628	znf737	0.95
znf628	znf74	0.53
znf628	znf761	0.95
znf628	znf765	0.95
znf628	znf766	0.95
znf628	znf768	0.95
znf628	znf774	0.95
znf628	znf778	0.95
znf628	znf780a	0.95
znf628	znf780b	0.95
znf628	znf786	0.95
znf628	znf789	0.53
znf628	znf790	0.95
znf628	znf8	0.95
znf628	znf808	0.95
znf628	znf81	0.95
znf628	znf812	0.95
znf628	znf813	0.95
znf628	znf816	0.95
znf628	znf829	0.95
znf628	znf83	0.95
znf628	znf835	0.95
znf628	znf836	0.95
znf628	znf837	0.95
znf628	znf840p	0.95
znf628	znf841	0.95
znf628	znf845	0.95
znf628	znf846	0.95
znf628	znf85	0.95
znf628	znf850	0.95
znf628	znf852	0.95
znf628	znf860	0.95
znf628	znf876p	0.95
znf628	znf879	0.95
znf628	znf880	0.95
znf628	znf883	0.95
znf628	znf888	0.95
znf628	znf891	0.95
znf628	znf90	0.95
znf628	znf91	0.95
znf628	znf92	0.95
znf628	znf93	0.95
znf628	znf98	0.95
znf628	znf99	0.95
znf628	zscan2	0.95
znf629	znf648	0.95
znf629	znf658	0.95
znf629	znf658b	0.95
znf629	znf66	0.95
znf629	znf660	0.95
znf629	znf664	0.95
znf629	znf665	0.95
znf629	znf667	0.95
znf629	znf668	0.53
znf629	znf672	0.95
znf629	znf675	0.95
znf629	znf676	0.95
znf629	znf677	0.95
znf629	znf678	0.95
znf629	znf679	0.95
znf629	znf680	0.95
znf629	znf681	0.95
znf629	znf682	0.95
znf629	znf695	0.95
znf629	znf696	0.95
znf629	znf699	0.95
znf629	znf7	0.95
znf629	znf70	0.95
znf629	znf701	0.95
znf629	znf702p	0.95
znf629	znf708	0.95
znf629	znf71	0.95
znf629	znf713	0.95
znf629	znf714	0.95
znf629	znf716	0.95
znf629	znf718	0.95
znf629	znf721	0.95
znf629	znf724p	0.95
znf629	znf726	0.95
znf629	znf727	0.53
znf629	znf728	0.95
znf629	znf729	0.95
znf629	znf730	0.95
znf629	znf732	0.95
znf629	znf735	0.95
znf629	znf736	0.95
znf629	znf737	0.95
znf629	znf74	0.53
znf629	znf761	0.95
znf629	znf765	0.95
znf629	znf766	0.95
znf629	znf768	0.95
znf629	znf774	0.95
znf629	znf778	0.95
znf629	znf780a	0.95
znf629	znf780b	0.95
znf629	znf786	0.95
znf629	znf789	0.53
znf629	znf790	0.95
znf629	znf8	0.95
znf629	znf808	0.95
znf629	znf81	0.95
znf629	znf812	0.95
znf629	znf813	0.95
znf629	znf816	0.95
znf629	znf829	0.95
znf629	znf83	0.95
znf629	znf835	0.95
znf629	znf836	0.95
znf629	znf837	0.95
znf629	znf840p	0.95
znf629	znf841	0.95
znf629	znf845	0.95
znf629	znf846	0.95
znf629	znf85	0.95
znf629	znf850	0.95
znf629	znf852	0.95
znf629	znf860	0.95
znf629	znf876p	0.95
znf629	znf879	0.95
znf629	znf880	0.95
znf629	znf883	0.95
znf629	znf888	0.95
znf629	znf891	0.95
znf629	znf90	0.95
znf629	znf91	0.95
znf629	znf92	0.95
znf629	znf93	0.95
znf629	znf98	0.95
znf629	znf99	0.95
znf629	zscan2	0.95
znf648	znf658	0.95
znf648	znf658b	0.95
znf648	znf66	0.95
znf648	znf660	0.95
znf648	znf664	0.95
znf648	znf665	0.95
znf648	znf667	0.95
znf648	znf668	0.53
znf648	znf672	0.95
znf648	znf675	0.95
znf648	znf676	0.95
znf648	znf677	0.95
znf648	znf678	0.95
znf648	znf679	0.95
znf648	znf680	0.95
znf648	znf681	0.95
znf648	znf682	0.95
znf648	znf695	0.95
znf648	znf696	0.95
znf648	znf699	0.95
znf648	znf7	0.95
znf648	znf70	0.95
znf648	znf701	0.95
znf648	znf702p	0.95
znf648	znf708	0.95
znf648	znf71	0.95
znf648	znf713	0.95
znf648	znf714	0.95
znf648	znf716	0.95
znf648	znf718	0.95
znf648	znf721	0.95
znf648	znf724p	0.95
znf648	znf726	0.95
znf648	znf727	0.53
znf648	znf728	0.95
znf648	znf729	0.95
znf648	znf730	0.95
znf648	znf732	0.95
znf648	znf735	0.95
znf648	znf736	0.95
znf648	znf737	0.95
znf648	znf74	0.53
znf648	znf761	0.95
znf648	znf765	0.95
znf648	znf766	0.95
znf648	znf768	0.95
znf648	znf774	0.95
znf648	znf778	0.95
znf648	znf780a	0.95
znf648	znf780b	0.95
znf648	znf786	0.95
znf648	znf789	0.53
znf648	znf790	0.95
znf648	znf8	0.95
znf648	znf808	0.95
znf648	znf81	0.95
znf648	znf812	0.95
znf648	znf813	0.95
znf648	znf816	0.95
znf648	znf829	0.95
znf648	znf83	0.95
znf648	znf835	0.95
znf648	znf836	0.95
znf648	znf837	0.95
znf648	znf840p	0.95
znf648	znf841	0.95
znf648	znf845	0.95
znf648	znf846	0.95
znf648	znf85	0.95
znf648	znf850	0.95
znf648	znf852	0.95
znf648	znf860	0.95
znf648	znf876p	0.95
znf648	znf879	0.95
znf648	znf880	0.95
znf648	znf883	0.95
znf648	znf888	0.95
znf648	znf891	0.95
znf648	znf90	0.95
znf648	znf91	0.95
znf648	znf92	0.95
znf648	znf93	0.95
znf648	znf98	0.95
znf648	znf99	0.95
znf648	zscan2	0.95
znf658	znf658b	0.95
znf658	znf66	0.95
znf658	znf660	0.95
znf658	znf664	0.95
znf658	znf665	0.95
znf658	znf667	0.95
znf658	znf668	0.53
znf658	znf672	0.95
znf658	znf675	0.95
znf658	znf676	0.95
znf658	znf677	0.95
znf658	znf678	0.95
znf658	znf679	0.95
znf658	znf680	0.95
znf658	znf681	0.95
znf658	znf682	0.95
znf658	znf696	0.95
znf658	znf699	0.95
znf658	znf7	0.95
znf658	znf70	0.95
znf658	znf701	0.95
znf658	znf702p	0.95
znf658	znf708	0.95
znf658	znf71	0.95
znf658	znf713	0.95
znf658	znf714	0.95
znf658	znf716	0.95
znf658	znf718	0.95
znf658	znf721	0.95
znf658	znf724p	0.95
znf658	znf726	0.95
znf658	znf727	0.53
znf658	znf729	0.95
znf658	znf730	0.95
znf658	znf732	0.95
znf658	znf735	0.95
znf658	znf736	0.95
znf658	znf737	0.95
znf658	znf74	0.53
znf658	znf761	0.95
znf658	znf765	0.95
znf658	znf766	0.95
znf658	znf774	0.95
znf658	znf778	0.95
znf658	znf780a	0.95
znf658	znf780b	0.95
znf658	znf786	0.95
znf658	znf789	0.53
znf658	znf790	0.95
znf658	znf8	0.95
znf658	znf808	0.95
znf658	znf81	0.95
znf658	znf812	0.95
znf658	znf813	0.95
znf658	znf816	0.95
znf658	znf829	0.95
znf658	znf83	0.95
znf658	znf835	0.95
znf658	znf836	0.95
znf658	znf837	0.95
znf658	znf840p	0.95
znf658	znf841	0.95
znf658	znf845	0.95
znf658	znf846	0.95
znf658	znf85	0.95
znf658	znf850	0.95
znf658	znf860	0.95
znf658	znf876p	0.95
znf658	znf879	0.95
znf658	znf883	0.95
znf658	znf888	0.95
znf658	znf891	0.95
znf658	znf90	0.95
znf658	znf91	0.95
znf658	znf92	0.95
znf658	znf93	0.95
znf658	znf98	0.95
znf658	znf99	0.95
znf658	zscan2	0.95
znf658b	znf66	0.95
znf658b	znf660	0.95
znf658b	znf664	0.95
znf658b	znf665	0.95
znf658b	znf667	0.95
znf658b	znf668	0.53
znf658b	znf672	0.95
znf658b	znf675	0.95
znf658b	znf676	0.95
znf658b	znf677	0.95
znf658b	znf678	0.95
znf658b	znf679	0.95
znf658b	znf680	0.95
znf658b	znf681	0.95
znf658b	znf682	0.95
znf658b	znf695	0.95
znf658b	znf696	0.95
znf658b	znf699	0.95
znf658b	znf7	0.95
znf658b	znf70	0.95
znf658b	znf701	0.95
znf658b	znf702p	0.95
znf658b	znf708	0.95
znf658b	znf71	0.95
znf658b	znf713	0.95
znf658b	znf714	0.95
znf658b	znf716	0.95
znf658b	znf718	0.95
znf658b	znf721	0.95
znf658b	znf724p	0.95
znf658b	znf726	0.95
znf658b	znf727	0.53
znf658b	znf728	0.95
znf658b	znf729	0.95
znf658b	znf730	0.95
znf658b	znf732	0.95
znf658b	znf735	0.95
znf658b	znf736	0.95
znf658b	znf737	0.95
znf658b	znf74	0.53
znf658b	znf761	0.95
znf658b	znf765	0.95
znf658b	znf766	0.95
znf658b	znf768	0.95
znf658b	znf774	0.95
znf658b	znf778	0.95
znf658b	znf780a	0.95
znf658b	znf780b	0.95
znf658b	znf786	0.95
znf658b	znf789	0.53
znf658b	znf790	0.95
znf658b	znf8	0.95
znf658b	znf808	0.95
znf658b	znf81	0.95
znf658b	znf812	0.95
znf658b	znf813	0.95
znf658b	znf816	0.95
znf658b	znf829	0.95
znf658b	znf83	0.95
znf658b	znf835	0.95
znf658b	znf836	0.95
znf658b	znf837	0.95
znf658b	znf840p	0.95
znf658b	znf841	0.95
znf658b	znf845	0.95
znf658b	znf846	0.95
znf658b	znf85	0.95
znf658b	znf850	0.95
znf658b	znf852	0.95
znf658b	znf860	0.95
znf658b	znf876p	0.95
znf658b	znf879	0.95
znf658b	znf880	0.95
znf658b	znf883	0.95
znf658b	znf888	0.95
znf658b	znf891	0.95
znf658b	znf90	0.95
znf658b	znf91	0.95
znf658b	znf92	0.95
znf658b	znf93	0.95
znf658b	znf98	0.95
znf658b	znf99	0.95
znf658b	zscan2	0.95
znf66	znf660	0.95
znf66	znf664	0.95
znf66	znf665	0.95
znf66	znf667	0.95
znf66	znf668	0.53
znf66	znf672	0.95
znf66	znf675	0.95
znf66	znf676	0.95
znf66	znf677	0.95
znf66	znf678	0.95
znf66	znf679	0.95
znf66	znf680	0.95
znf66	znf681	0.95
znf66	znf682	0.95
znf66	znf695	0.95
znf66	znf696	0.95
znf66	znf699	0.95
znf66	znf7	0.95
znf66	znf70	0.95
znf66	znf701	0.95
znf66	znf702p	0.95
znf66	znf708	0.95
znf66	znf71	0.95
znf66	znf713	0.95
znf66	znf714	0.95
znf66	znf716	0.95
znf66	znf718	0.95
znf66	znf721	0.95
znf66	znf724p	0.95
znf66	znf726	0.95
znf66	znf727	0.53
znf66	znf728	0.95
znf66	znf729	0.95
znf66	znf730	0.95
znf66	znf732	0.95
znf66	znf735	0.95
znf66	znf736	0.95
znf66	znf737	0.95
znf66	znf74	0.53
znf66	znf761	0.95
znf66	znf765	0.95
znf66	znf766	0.95
znf66	znf768	0.95
znf66	znf774	0.95
znf66	znf778	0.95
znf66	znf780a	0.95
znf66	znf780b	0.95
znf66	znf786	0.95
znf66	znf789	0.53
znf66	znf790	0.95
znf66	znf8	0.95
znf66	znf808	0.95
znf66	znf81	0.95
znf66	znf812	0.95
znf66	znf813	0.95
znf66	znf816	0.95
znf66	znf829	0.95
znf66	znf83	0.95
znf66	znf835	0.95
